1.04346,0.0310551,1
2.04261,0.598806,1
0.204296,-0.806287,1
2.67278,1.60141,1
1.51754,1.35939,1
1.85095,1.50509,1
0.838235,1.63464,1
2.25022,-0.632784,1
2.92435,-1.18851,1
0.456523,-0.434928,1
0.20319,0.85012,1
0.758711,-0.836603,1
0.729188,0.80557,1
2.40843,1.12796,1
1.39577,1.8525,1
0.0141845,1.81391,1
-0.43286,0.289572,1
0.173956,0.920673,1
0.360026,1.70758,1
0.997228,0.840943,1
-0.222028,1.8605,1
0.691737,-0.290493,1
-0.157249,1.37303,1
0.46986,0.814646,1
-0.872264,1.08713,1
1.36559,1.37513,1
2.20336,0.093584,1
2.18354,1.51624,1
0.421641,1.44553,1
0.277355,1.03183,1
2.03522,2.07032,1
0.961203,-0.721368,1
2.46845,0.155779,1
0.300887,0.375533,1
-1.52344,-0.204447,1
0.9402,0.497983,1
1.02566,0.494363,1
2.47973,1.53531,1
1.9918,0.47653,1
-0.553687,1.21183,1
-0.400471,-0.946221,1
0.551061,0.162125,1
0.944122,1.75598,1
1.57151,1.94489,1
2.32441,3.32156,1
1.33244,0.643499,1
0.667813,0.886801,1
1.01668,0.575719,1
1.19286,2.11946,1
1.19742,3.03777,1
2.06317,1.88963,1
2.30835,-0.179324,1
-0.795198,2.28802,1
1.77411,2.06256,1
1.21007,0.584498,1
1.15429,1.731,1
1.735,0.881028,1
1.02312,2.28284,1
1.74679,1.18105,1
2.78219,1.15396,1
0.96616,-0.247705,1
1.37957,1.05928,1
-0.75103,1.24269,1
2.23947,2.04278,1
0.0912764,1.11001,1
2.05037,2.59319,1
0.810668,3.78027,1
3.07548,-0.370299,1
-0.200202,1.00783,1
0.344286,1.03227,1
0.95844,0.892267,1
0.72119,0.570262,1
-1.13466,1.94537,1
2.45427,2.66294,1
3.54675,-1.57974,1
2.01604,2.33324,1
-1.56478,0.635222,1
0.822561,2.84705,1
1.26977,-0.7619,1
1.73318,-0.527633,1
2.86434,1.27951,1
-0.539344,2.73456,1
1.54256,1.96014,1
1.1582,-0.556651,1
-0.255983,1.76555,1
0.566846,1.69176,1
1.01921,-0.0620242,1
0.30706,2.67975,1
0.846789,0.0536933,1
1.22048,0.668561,1
0.257912,-0.963707,1
0.196279,2.0203,1
-0.20334,-0.261098,1
0.362009,1.10506,1
0.928904,-0.437565,1
2.12316,0.974866,1
0.490535,2.17146,1
0.712302,0.710067,1
0.389669,-1.28438,1
1.97226,0.807764,1
-0.0284155,2.77311,1
0.837774,0.627717,1
1.50841,0.380216,1
1.07038,0.544723,1
2.40664,1.10304,1
1.68769,0.576299,1
2.02205,1.24027,1
0.569913,2.21036,1
1.04143,1.70992,1
-0.725663,2.72352,1
1.33609,1.51367,1
0.447955,-0.0584746,1
1.96796,1.87158,1
1.3666,1.66137,1
0.755122,0.285766,1
-0.164501,0.714162,1
0.342359,1.28467,1
1.26273,2.3136,1
1.44331,1.31574,1
1.27146,1.79613,1
2.05381,0.962323,1
0.12917,0.724265,1
0.0421034,2.53075,1
-0.156622,0.927498,1
1.78872,0.00939356,1
0.931007,1.30112,1
2.04308,2.4678,1
1.7291,0.754524,1
1.42069,1.34464,1
0.874588,0.248009,1
0.686575,-2.69104,1
-2.04451,0.978824,1
1.09452,1.16993,1
0.552024,0.207039,1
1.38313,0.925541,1
1.48203,0.563579,1
0.68018,0.737862,1
-0.840268,1.86567,1
-0.431384,3.05306,1
-0.00171845,-0.966902,1
-0.650644,2.40448,1
0.772622,-0.132298,1
2.62367,0.202702,1
1.34513,1.31573,1
2.2315,0.472151,1
0.72781,0.988776,1
2.3109,2.38101,1
1.55747,2.15049,1
-0.291617,-0.499019,1
-0.0646398,-0.59642,1
1.44088,0.19129,1
-0.236674,1.98979,1
1.83773,0.561943,1
-0.0535706,1.30272,1
-1.37171,1.33214,1
0.168139,-0.261429,1
0.480941,1.82863,1
0.105683,1.32053,1
0.376056,0.941997,1
0.622712,-0.0539975,1
2.17976,1.76531,1
1.50195,-0.741523,1
0.180798,-0.74036,1
1.1205,2.80996,1
1.58936,0.538038,1
0.3842,-1.2286,1
-0.373391,1.30548,1
2.20739,0.71794,1
1.81731,0.501844,1
-0.0940284,0.511076,1
1.68008,1.14008,1
-1.19592,0.380571,1
1.15442,1.5369,1
0.880434,0.429518,1
-0.224208,3.12938,1
1.40007,1.58674,1
1.48291,1.97388,1
1.92655,2.80778,1
1.5113,1.02522,1
0.0251647,1.96862,1
1.31081,2.15821,1
1.98617,1.47111,1
2.32901,1.82484,1
-1.11167,1.48944,1
2.16304,-0.25107,1
2.06646,0.833527,1
1.4085,0.781729,1
0.706819,2.17414,1
1.24212,0.912545,1
2.83126,3.51494,1
1.75554,-0.190969,1
1.62132,1.13614,1
0.471015,0.642088,1
1.20227,0.841089,1
0.68526,1.31376,1
2.3635,2.64095,1
1.93594,1.47435,1
0.715898,1.97269,1
1.33507,0.230346,1
3.14863,0.241485,1
1.07312,0.539986,1
0.605109,1.94355,1
-0.174251,2.46756,1
1.11499,0.337956,1
1.96003,0.13407,1
0.773786,-0.275759,1
0.492315,3.75276,1
1.92629,0.846688,1
1.6362,-0.00136336,1
0.858203,-0.765179,1
1.6216,0.968392,1
1.47924,0.620813,1
2.89841,1.98564,1
2.31438,1.00751,1
3.15752,1.07002,1
1.07158,-0.0325693,1
1.67683,1.28363,1
-0.485399,0.243372,1
0.625677,2.14221,1
0.657399,0.498019,1
2.30878,1.84885,1
0.620301,1.44313,1
-0.127598,0.497557,1
1.91994,1.72108,1
2.79304,1.87267,1
0.570386,0.010322,1
0.47177,0.159315,1
-0.115083,1.69153,1
0.771538,1.92721,1
1.91423,-0.821867,1
0.440238,2.78061,1
1.51991,1.45412,1
1.74923,0.532559,1
0.468077,0.25403,1
1.06171,0.214568,1
0.601443,2.4539,1
-0.420351,0.672366,1
0.490911,0.697985,1
0.910616,2.45782,1
0.306469,0.181739,1
-0.467625,0.194642,1
2.35619,1.59865,1
1.99008,-0.875216,1
0.706639,1.22133,1
1.31914,0.503887,1
1.75538,1.29573,1
-0.54775,-0.180948,1
-0.104706,0.345946,1
2.31864,0.50783,1
1.52784,1.76095,1
0.83101,1.47712,1
-0.297166,-0.392527,1
0.207985,1.13578,1
1.44197,1.5504,1
0.971518,2.34801,1
2.96263,0.111394,1
-0.299248,-0.327025,1
0.780685,1.42077,1
1.70845,2.37352,1
0.444047,1.44874,1
-0.42135,1.64211,1
1.83657,0.562625,1
1.27832,0.0399359,1
0.671696,0.0470705,1
0.627494,0.415019,1
0.23264,1.64688,1
0.232871,0.926539,1
-0.00407401,1.6106,1
1.21699,0.763859,1
1.67614,0.388199,1
-0.601895,2.5766,1
1.15628,0.55064,1
0.919601,0.564456,1
1.83205,1.38774,1
1.63643,0.50173,1
2.60706,1.66455,1
0.283688,0.297171,1
0.857135,1.68557,1
0.573254,1.01206,1
0.659822,1.99028,1
2.28008,1.47683,1
-0.503606,2.10855,1
2.35463,2.27114,1
2.99511,1.84563,1
0.706437,0.0951954,1
0.84449,-0.106999,1
3.30271,2.14331,1
0.957088,2.01165,1
0.322982,0.777663,1
0.400988,0.698703,1
1.5529,1.52571,1
2.21104,0.817238,1
2.01154,2.38051,1
2.34168,0.86492,1
-0.264041,0.593823,1
1.76308,0.941897,1
-1.34526,1.33948,1
0.792021,1.30502,1
0.58233,2.90264,1
-0.590099,0.34721,1
0.395448,0.0523103,1
1.8273,0.405305,1
2.59727,0.329776,1
1.89823,1.70042,1
2.08948,2.87951,1
2.22531,-0.472429,1
-2.24845,0.100543,1
1.32229,-0.974343,1
-0.454507,-0.630872,1
0.747596,2.55426,1
2.2754,0.207059,1
1.5758,0.415628,1
3.26851,1.9644,1
0.35636,0.226557,1
3.69262,1.48989,1
2.43807,1.62713,1
1.17743,-0.144489,1
0.0240397,1.05907,1
-0.539941,1.43477,1
-0.152659,2.24365,1
1.80339,0.641442,1
0.362566,1.43875,1
2.69192,-0.0160081,1
3.11531,2.37956,1
0.875449,3.4239,1
1.69165,1.18548,1
2.17672,-0.525668,1
2.88887,-0.299151,1
1.48749,2.64099,1
-0.36726,-0.457623,1
0.779905,0.2646,1
2.71937,-0.692871,1
0.273122,0.673651,1
2.82978,1.63228,1
2.07754,1.09232,1
0.937289,0.00839216,1
1.20614,1.02074,1
1.38632,0.275277,1
0.959964,0.29476,1
0.892426,1.81912,1
0.81218,2.11318,1
1.05522,1.00548,1
-0.0524094,1.5584,1
1.03628,1.10984,1
0.848571,-0.217094,1
0.288317,0.572639,1
1.36423,1.07544,1
0.72605,-0.789785,1
-0.349914,-1.34924,1
1.35531,0.707543,1
0.388288,2.37592,1
2.01057,1.55554,1
2.14581,1.94818,1
0.487649,0.0868776,1
1.23238,1.52019,1
0.571962,0.574403,1
-0.0614102,1.59152,1
3.0372,1.20415,1
-0.988921,0.627967,1
0.722177,0.369919,1
2.06369,0.842418,1
0.0549253,1.40796,1
1.59991,-0.103759,1
-0.999089,1.88043,1
1.85251,1.09779,1
-0.299093,0.948611,1
3.21126,2.30195,1
0.81809,2.63149,1
0.49533,0.014238,1
1.25732,-1.37342,1
0.886617,1.9744,1
1.65384,0.524856,1
1.49818,1.72318,1
0.375788,2.68921,1
-1.46103,1.68765,1
1.05589,0.106774,1
0.535355,2.3611,1
-0.0936133,0.10664,1
0.293743,1.57532,1
2.26041,2.51812,1
0.546544,0.0920532,1
-0.328354,0.811461,1
1.12187,-0.239853,1
1.72764,0.84458,1
1.0382,1.28498,1
0.125235,0.5953,1
-0.361643,-0.0391549,1
0.0785007,0.513875,1
-0.290629,2.51526,1
1.10084,0.544331,1
0.770875,0.413926,1
4.04348,0.386312,1
0.147764,0.00653608,1
0.257405,2.94111,1
0.896804,1.25882,1
0.543136,-0.014151,1
1.67677,0.336688,1
0.562405,0.73051,1
0.622892,-0.55087,1
-0.753212,1.39699,1
2.91544,1.64733,1
1.23129,1.36061,1
1.58364,1.42891,1
-0.393227,0.270697,1
0.145994,2.04579,1
0.0356473,2.91363,1
0.91393,0.054797,1
0.754535,1.28037,1
1.006,1.77076,1
1.57793,0.696781,1
1.0639,1.23523,1
1.168,2.26117,1
1.34388,-1.32327,1
-0.397925,1.4993,1
1.9397,1.11726,1
0.930688,1.04624,1
1.97743,1.75139,1
-0.762008,0.998263,1
1.8293,2.09988,1
1.33775,1.1441,1
1.85093,0.413955,1
0.961041,1.88323,1
2.59348,0.210315,1
-0.437836,1.23985,1
0.254531,-0.387818,1
1.69651,0.400087,1
2.22956,-0.271979,1
2.2789,-1.72279,1
2.03611,2.62008,1
-1.19972,1.7494,1
1.74347,1.65579,1
-0.122501,-1.23796,1
-0.025585,1.81109,1
-0.129665,1.63623,1
0.346323,-0.572515,1
-0.0232467,-0.295191,1
1.09847,1.23744,1
1.16876,1.24405,1
0.399629,0.87886,1
0.503174,1.43715,1
0.910651,1.01866,1
1.08186,0.223568,1
2.01352,-1.09132,1
0.587714,-1.42145,1
-1.07358,2.34206,1
1.32977,1.1488,1
1.02795,0.847562,1
-0.500982,0.221884,1
2.58818,1.42445,1
1.39404,-0.679018,1
0.471361,2.11867,1
0.388297,0.194908,1
-0.035728,2.79364,1
1.05457,0.214293,1
0.432093,-1.28727,1
0.0617312,0.984223,1
0.567714,0.665937,1
0.171484,-0.971945,1
-0.96799,0.201978,1
-0.723619,1.66452,1
1.16473,-0.131888,1
5.1631,0.895152,1
1.21197,0.614717,1
0.501585,0.423837,1
-0.402765,-0.532278,1
0.4872,0.270275,1
1.59188,0.577349,1
1.23537,1.17421,1
-0.758012,1.40558,1
2.8106,1.12647,1
0.799913,-1.19304,1
2.07041,0.737861,1
1.53592,1.08004,1
1.3693,2.29061,1
0.894975,0.477484,1
1.13218,-0.0761364,1
1.07103,1.44614,1
1.64298,-0.0381846,1
1.23839,2.23439,1
-0.0988497,-0.0288783,1
1.88839,-0.773823,1
1.04362,0.155576,1
1.99817,1.58921,1
1.42089,-0.31399,1
0.569,0.516541,1
0.366524,0.125739,1
1.28929,1.36705,1
0.347453,0.514467,1
2.60441,1.10475,1
0.70951,1.9879,1
-0.688309,1.97584,1
2.05425,1.70945,1
2.05023,1.39312,1
2.38798,0.465561,1
2.75885,-0.649339,1
2.41432,0.895701,1
1.57778,1.94984,1
1.44686,-0.800881,1
3.50617,0.260132,1
1.90464,0.839425,1
-0.681279,0.748123,1
0.134961,1.13205,1
2.23219,2.15361,1
2.25843,1.78229,1
1.81098,0.28995,1
0.107705,1.99579,1
-0.867829,0.754702,1
1.45854,0.708169,1
2.10893,1.80799,1
-1.44624,-1.00021,1
-0.469605,1.03224,1
-0.487812,0.350484,1
1.73021,1.72797,1
2.50513,0.751498,1
-0.0975788,2.83977,1
1.78322,2.28856,1
1.77439,0.464457,1
1.53138,0.393958,1
0.651149,1.26412,1
0.742546,2.1699,1
1.15624,1.52041,1
0.901284,1.6321,1
2.22335,0.496737,1
0.472896,1.68427,1
1.1757,1.19997,1
1.07954,2.66133,1
-0.337954,0.553272,1
0.18431,0.712299,1
0.595039,2.16054,1
2.25707,0.670291,1
1.81727,1.57918,1
-0.133176,-1.31957,1
2.51157,2.68529,1
1.31941,0.0584842,1
1.68546,1.30774,1
0.255231,-0.141715,1
0.485767,2.91478,1
0.557154,0.34996,1
2.60151,1.77605,1
1.21329,0.523871,1
1.30128,0.764276,1
0.13865,1.70729,1
1.88258,1.98506,1
0.376999,0.418328,1
1.69969,0.245191,1
0.441261,-0.605454,1
1.4892,1.929,1
0.487891,1.13992,1
3.15025,0.320183,1
0.44231,1.32168,1
0.724424,0.950215,1
1.09048,0.0572983,1
2.97166,0.0977499,1
-0.451362,2.12493,1
-1.17205,1.78049,1
1.03152,0.95063,1
-0.345124,0.873466,1
1.96786,0.538066,1
0.630238,1.9937,1
1.89851,0.306051,1
1.90078,1.58091,1
0.658834,-0.244451,1
3.5065,2.424,1
0.134153,2.3089,1
0.447072,0.59625,1
1.48254,1.51572,1
0.729047,2.00703,1
1.10293,0.536141,1
2.63721,0.921147,1
1.51568,0.248614,1
1.72772,0.635692,1
1.44645,0.121021,1
0.728456,1.52057,1
0.675698,1.06225,1
1.33192,-0.406747,1
0.570066,1.07518,1
1.41146,-0.0019887,1
0.567137,0.807023,1
2.07746,-0.905201,1
0.242212,1.91276,1
0.0621166,-0.469751,1
0.912932,1.27948,1
1.92002,2.48838,1
0.571001,0.0336372,1
1.67261,3.75028,1
2.12257,2.08011,1
2.36871,0.816896,1
1.50224,0.280663,1
0.73731,2.35188,1
1.72171,1.1058,1
2.67735,2.89227,1
-0.00178977,1.02789,1
-1.64124,-0.200146,1
2.19858,3.26951,1
0.286161,1.45819,1
1.34937,-1.12466,1
1.0833,0.556876,1
1.31185,1.19641,1
1.2279,-1.59885,1
0.865118,-0.23723,1
1.52879,0.0994565,1
1.56502,1.74296,1
-0.232348,0.0238695,1
1.46343,1.99816,1
-1.03313,-0.574432,1
0.896367,0.33356,1
-0.252793,2.54698,1
1.09067,-0.465504,1
2.10597,1.87821,1
1.22896,-1.28588,1
1.00651,-0.0663091,1
0.657721,2.27014,1
0.527094,1.04073,1
0.439921,1.33963,1
3.10562,1.79233,1
1.09775,2.87512,1
1.09867,2.80305,1
1.54552,0.856066,1
1.47093,-0.141974,1
0.888999,-0.931301,1
2.05863,2.13453,1
2.19602,0.966663,1
1.49089,0.476027,1
0.709587,-0.539593,1
0.56991,1.02499,1
1.84151,0.635454,1
0.534158,2.97038,1
-0.244963,1.38556,1
0.516819,2.08563,1
0.895729,0.392367,1
1.04001,0.958098,1
1.27285,0.536493,1
1.57369,1.49197,1
1.04633,0.787689,1
1.79737,3.14292,1
1.76539,-0.782135,1
1.52118,2.08032,1
1.89478,1.90019,1
1.3895,0.227021,1
2.10648,0.199949,1
1.17735,1.98083,1
-0.279475,1.51554,1
0.666971,1.48625,1
0.252034,0.776263,1
1.39655,2.28613,1
-0.193763,2.60124,1
1.2843,1.05432,1
1.24667,0.909836,1
1.58462,0.599332,1
0.901872,-0.22753,1
1.68003,1.39392,1
1.53661,0.419071,1
1.5921,0.00397111,1
2.27391,-0.309145,1
-0.143853,0.0762281,1
-0.161709,1.69352,1
-0.315515,1.94066,1
0.575852,-0.172012,1
1.86809,0.12414,1
1.03059,0.565982,1
-0.814966,0.864379,1
1.21371,1.94617,1
0.636189,1.87059,1
0.277605,-0.053552,1
1.04259,2.34428,1
-0.490837,1.2331,1
0.510573,0.496534,1
1.28927,1.78714,1
0.958411,-0.808758,1
0.0786947,0.621628,1
0.0660032,1.57071,1
0.297096,-0.289976,1
-0.734759,1.60344,1
-0.212463,-0.558356,1
1.70956,0.592237,1
1.56135,0.759695,1
2.21112,1.79619,1
1.07896,2.4485,1
1.95607,0.404632,1
1.7854,-0.783351,1
1.60811,0.0254665,1
-1.74297,1.65348,1
-0.951264,1.47602,1
1.15644,1.03632,1
1.41168,3.18207,1
1.48465,-0.174615,1
0.46082,0.175913,1
0.900596,1.75521,1
-0.0527542,0.696442,1
1.30644,0.749807,1
1.62731,1.73808,1
1.20159,1.17725,1
-0.838901,1.75908,1
1.18937,0.236672,1
1.10719,0.86297,1
0.477362,2.54182,1
-0.277643,2.15662,1
2.99191,4.56012,1
0.656875,-0.695162,1
-1.25876,-0.124989,1
0.928919,-0.304703,1
2.98316,1.16924,1
1.82416,1.19586,1
0.391944,2.48457,1
0.89416,1.40937,1
1.6205,1.63951,1
2.29398,0.446126,1
0.618516,0.0775509,1
0.771605,0.641238,1
2.00369,2.05008,1
0.173522,1.15994,1
1.70139,1.14261,1
1.1214,0.308464,1
-0.423299,0.223319,1
0.21001,0.150604,1
0.591782,0.337186,1
0.584369,1.12932,1
1.92682,2.83105,1
1.50166,-1.11765,1
2.18199,0.944339,1
1.25087,0.031872,1
0.824163,-0.005652,1
0.715472,-0.00715649,1
2.82161,0.113829,1
1.83839,-0.16948,1
0.0202131,3.57652,1
1.55657,0.379008,1
0.550379,0.418096,1
2.67194,2.25872,1
0.966785,0.0722897,1
0.79992,0.933146,1
0.858788,1.70131,1
0.177945,0.106101,1
0.596566,2.30267,1
-0.074152,1.26026,1
1.37385,2.25659,1
3.00659,1.18281,1
2.02794,1.50517,1
1.94293,-1.14045,1
1.61237,0.26554,1
-0.0495414,1.16811,1
1.62096,2.73284,1
1.67194,-0.474416,1
1.29536,0.581706,1
0.861919,0.468965,1
0.490909,1.44648,1
0.0943528,-0.290161,1
1.55632,0.549541,1
-0.0969301,1.02413,1
-0.052562,0.11015,1
0.670662,0.404328,1
1.03561,-0.177139,1
1.60391,1.27872,1
0.2725,-0.0404848,1
1.47042,0.0353193,1
0.0478655,1.62888,1
0.326651,0.430257,1
1.0766,1.07892,1
-0.422206,0.106899,1
0.898202,-0.427343,1
2.08896,2.24986,1
1.44146,0.69513,1
1.58379,0.14092,1
1.15621,0.503022,1
1.11083,1.69003,1
-0.100801,-0.397118,1
1.15988,-0.29399,1
-0.0176741,1.43226,1
1.18018,1.49177,1
-0.341353,0.751584,1
0.989409,-0.104815,1
0.970281,-1.13947,1
-0.342926,-0.524597,1
1.80327,2.40639,1
1.18786,-1.70326,1
-0.120779,2.62648,1
1.68071,3.22189,1
-1.31406,0.481287,1
1.87234,0.225228,1
1.08867,0.868368,1
2.89656,1.77294,1
1.56145,0.72892,1
0.784912,2.79321,1
1.1719,0.392366,1
1.90923,2.56074,1
0.997676,1.17692,1
2.45676,1.4453,1
-0.905921,0.668147,1
1.49137,0.908692,1
0.49443,0.580008,1
0.57767,2.06251,1
1.37083,-0.242911,1
1.31654,2.26292,1
0.336526,0.951212,1
2.37059,0.466877,1
0.296797,-0.859163,1
0.738462,1.52871,1
-0.918944,1.10428,1
1.34764,-0.0521009,1
1.36096,1.00237,1
1.93812,0.977247,1
-0.201016,1.12168,1
1.36882,0.837209,1
-0.41222,0.0958718,1
0.323965,2.9725,1
-0.364597,3.147,1
1.65712,1.02485,1
1.08327,-1.33195,1
2.91871,1.39342,1
0.903226,0.451247,1
1.52369,1.09161,1
2.38729,2.06266,1
0.444852,1.16952,1
1.09088,-0.27224,1
0.290371,2.37779,1
2.18306,2.31486,1
0.468676,1.33104,1
1.15635,1.67926,1
2.07201,-0.857691,1
1.78784,0.409414,1
1.88535,1.14052,1
0.366088,0.972988,1
0.830457,1.13912,1
0.997119,0.876663,1
-0.458832,2.8761,1
1.55908,0.751086,1
1.55486,-0.344219,1
0.370305,-0.529553,1
0.854868,-0.425715,1
-0.255132,2.52197,1
1.21993,1.03927,1
-0.521053,0.583907,1
1.67828,-0.0155525,1
0.938092,-0.110413,1
1.70135,-0.0458263,1
0.581696,0.318459,1
1.67387,2.82238,1
1.97541,1.98396,1
1.82845,0.299841,1
0.561999,0.614605,1
-0.456224,1.77707,1
2.03412,-0.795507,1
1.43028,0.865937,1
0.975967,-0.176794,1
-0.748431,1.15849,1
1.22899,2.06696,1
0.913216,1.20106,1
0.854173,1.2157,1
0.771701,1.3535,1
0.139353,0.703353,1
1.01112,0.633559,1
0.119707,-0.739511,1
-0.628388,1.61711,1
1.0521,2.16985,1
1.3734,0.0297561,1
2.4477,1.9009,1
-0.452441,1.67469,1
0.561451,1.0257,1
1.41045,0.881176,1
1.73478,1.08472,1
2.61218,1.5446,1
0.811336,-0.341863,1
0.383227,1.50935,1
3.10022,2.78441,1
0.880733,2.5925,1
1.47721,0.984863,1
1.55735,1.47772,1
0.636944,1.97005,1
0.190607,2.35607,1
2.1864,-0.348931,1
0.277723,-0.220898,1
0.692282,1.26329,1
0.713897,0.258309,1
1.13277,-0.569917,1
1.07486,-0.444741,1
1.00119,1.39184,1
1.30198,4.3921,1
-0.408309,-0.300312,1
0.0744118,-0.193913,1
3.17949,0.0692648,1
1.20433,0.998437,1
2.28017,0.785468,1
1.46378,0.218068,1
1.15976,1.6256,1
0.593105,-0.1314,1
0.00742071,0.058127,1
-0.793906,1.37055,1
0.131924,1.25493,1
0.632218,0.576629,1
-0.0944498,1.35473,1
1.90283,-1.15546,1
3.23145,-0.107799,1
1.91557,2.10812,1
0.567334,0.202587,1
1.08951,1.32114,1
1.27377,-0.00348802,1
1.32005,0.0756807,1
0.62829,1.08454,1
1.05988,0.850448,1
1.52843,-0.400749,1
1.42759,0.536473,1
0.813413,0.599058,1
-0.240128,0.944478,1
1.97831,1.57305,1
0.976612,-0.152207,1
1.06413,1.89726,1
0.638391,-0.492556,1
0.808836,-0.639867,1
1.6244,0.435676,1
-0.307605,1.95015,1
0.312692,0.352852,1
0.728461,0.392995,1
0.020232,1.62112,1
0.967313,-0.701554,1
1.02888,1.66488,1
0.428155,0.681226,1
